Date,^NSEI,^BSESN,BSE-100.BO
2013-10-31,6299.14990234375,21164.51953125,6270.72021484375
2013-11-01,6307.2001953125,21196.810546875,6293.330078125
2013-11-05,6253.14990234375,20974.7890625,6249.419921875
2013-11-06,6215.14990234375,20894.939453125,6214.47998046875
2013-11-07,6187.25,20822.76953125,6170.169921875
2013-11-08,6140.75,20666.150390625,6135.77001953125
2013-11-11,6078.7998046875,20490.9609375,6073.509765625
2013-11-12,6018.0498046875,20281.91015625,6014.47021484375
2013-11-13,5989.60009765625,20194.400390625,5985.4599609375
2013-11-14,6056.14990234375,20399.419921875,6058.14013671875
2013-11-18,6189.0,20850.740234375,6186.31982421875
2013-11-19,6203.35009765625,20890.8203125,6198.10009765625
2013-11-20,6122.89990234375,20635.130859375,6124.419921875
2013-11-21,5999.0498046875,20229.05078125,6000.41015625
2013-11-22,5995.4501953125,20217.390625,5999.6298828125
2013-11-25,6115.35009765625,20605.080078125,6116.06005859375
2013-11-26,6059.10009765625,20425.01953125,6064.14990234375
2013-11-27,6057.10009765625,20420.259765625,6064.490234375
2013-11-28,6091.85009765625,20534.91015625,6098.64990234375
2013-11-29,6176.10009765625,20791.9296875,6177.75
2013-12-02,6217.85009765625,20898.009765625,6218.669921875
2013-12-03,6201.85009765625,20854.919921875,6203.35986328125
2013-12-04,6160.9501953125,20708.7109375,6162.93994140625
2013-12-05,6241.10009765625,20957.810546875,6236.8701171875
2013-12-06,6259.89990234375,20996.529296875,6258.0
2013-12-09,6363.89990234375,21326.419921875,6352.330078125
2013-12-10,6332.85009765625,21255.259765625,6323.919921875
2013-12-11,6307.89990234375,21171.41015625,6296.7099609375
2013-12-12,6237.0498046875,20925.609375,6230.27978515625
2013-12-13,6168.39990234375,20715.580078125,6157.72021484375
2013-12-16,6154.7001953125,20659.51953125,6148.43994140625
2013-12-17,6139.0498046875,20612.140625,6142.1298828125
2013-12-18,6217.14990234375,20859.859375,6222.43017578125
2013-12-19,6166.64990234375,20708.619140625,6181.47021484375
2013-12-20,6274.25,21079.720703125,6285.22998046875
2013-12-23,6284.5,21101.029296875,6302.33984375
2013-12-24,6268.39990234375,21032.7109375,6287.47998046875
2013-12-26,6278.89990234375,21074.58984375,6296.6201171875
2013-12-27,6313.7998046875,21193.580078125,6330.759765625
2013-12-30,6291.10009765625,21143.009765625,6311.68994140625
2013-12-31,6304.0,21170.6796875,6326.72021484375
2014-01-01,,21140.48046875,
2014-01-02,6221.14990234375,20888.330078125,6240.2099609375
2014-01-03,6211.14990234375,20851.330078125,6238.10986328125
2014-01-06,6191.4501953125,20787.30078125,6223.0
2014-01-07,6162.25,20693.240234375,6187.56005859375
2014-01-08,6174.60009765625,20729.380859375,6200.66015625
2014-01-09,6168.35009765625,20713.369140625,6187.2001953125
2014-01-10,6171.4501953125,20758.490234375,6187.990234375
2014-01-13,6272.75,21134.2109375,6275.43017578125
2014-01-14,6241.85009765625,21032.880859375,6248.58984375
2014-01-15,6320.89990234375,21289.490234375,6315.39990234375
2014-01-16,6318.89990234375,21265.1796875,6307.259765625
2014-01-17,6261.64990234375,21063.619140625,6248.2998046875
2014-01-20,6303.9501953125,21205.05078125,6293.6201171875
2014-01-21,6313.7998046875,21251.119140625,6302.43017578125
2014-01-22,6338.9501953125,21337.669921875,6324.990234375
2014-01-23,6345.64990234375,21373.66015625,6327.02001953125
2014-01-24,6266.75,21133.560546875,6244.009765625
2014-01-27,6135.85009765625,20707.44921875,6104.4599609375
2014-01-28,6126.25,20683.509765625,6097.830078125
2014-01-29,6120.25,20647.30078125,6095.83984375
2014-01-30,6073.7001953125,20498.25,6037.5
2014-01-31,6089.5,20513.849609375,6071.02001953125
2014-02-03,6001.7998046875,20209.259765625,5987.35986328125
2014-02-04,6000.89990234375,20211.9296875,5991.7998046875
2014-02-05,6022.39990234375,20261.029296875,6010.419921875
2014-02-06,6036.2998046875,20310.740234375,6026.06982421875
2014-02-07,6063.2001953125,20376.560546875,6051.6298828125
2014-02-10,6053.4501953125,20334.26953125,6038.52978515625
2014-02-11,6062.7001953125,20363.369140625,6047.47021484375
2014-02-12,6084.0,20448.490234375,6062.2001953125
2014-02-13,6001.10009765625,20193.349609375,5979.97021484375
2014-02-14,6048.35009765625,20366.8203125,6021.35986328125
2014-02-17,6073.2998046875,20464.060546875,6043.2998046875
2014-02-18,6127.10009765625,20634.2109375,6096.97998046875
2014-02-19,6152.75,20722.970703125,6120.83984375
2014-02-20,6091.4501953125,20536.640625,6070.52978515625
2014-02-21,6155.4501953125,20700.75,6125.66015625
2014-02-24,6186.10009765625,20811.439453125,6152.31005859375
2014-02-25,6200.0498046875,20852.470703125,6165.72021484375
2014-02-26,6238.7998046875,20986.990234375,6195.89013671875
2014-02-28,6276.9501953125,21120.119140625,6235.990234375
2014-03-03,6221.4501953125,20946.650390625,6187.5498046875
2014-03-04,6297.9501953125,21209.73046875,6267.22998046875
2014-03-05,6328.64990234375,21276.859375,6295.759765625
2014-03-06,6401.14990234375,21513.869140625,6375.85986328125
2014-03-07,6526.64990234375,21919.7890625,6490.6201171875
2014-03-10,6537.25,21934.830078125,6508.14013671875
2014-03-11,6511.89990234375,21826.419921875,6480.93017578125
2014-03-12,6516.89990234375,21856.220703125,6484.330078125
2014-03-13,6493.10009765625,21774.609375,6459.68017578125
2014-03-14,6504.2001953125,21809.80078125,6467.39013671875
2014-03-18,6516.64990234375,21832.609375,6490.97998046875
2014-03-19,6524.0498046875,21832.859375,6501.56982421875
2014-03-20,6483.10009765625,21740.08984375,6460.830078125
2014-03-21,6493.2001953125,21753.75,6471.35986328125
2014-03-24,6583.5,22055.48046875,6558.22021484375
2014-03-25,6589.75,22055.2109375,6566.14013671875
2014-03-26,6601.39990234375,22095.30078125,6577.68017578125
2014-03-27,6641.75,22214.369140625,6618.10009765625
2014-03-28,6695.89990234375,22339.970703125,6683.830078125
2014-03-31,6704.2001953125,22386.26953125,6707.27978515625
2014-04-01,6721.0498046875,22446.439453125,6719.81982421875
2014-04-02,6752.5498046875,22551.490234375,6761.9599609375
2014-04-03,6736.10009765625,22509.0703125,6743.81005859375
2014-04-04,6694.35009765625,22359.5,6711.14013671875
2014-04-07,6695.0498046875,22343.44921875,6710.85986328125
2014-04-09,6796.2001953125,22702.33984375,6813.419921875
2014-04-10,6796.39990234375,22715.330078125,6830.85986328125
2014-04-11,6776.2998046875,22628.9609375,6807.27978515625
2014-04-15,6733.10009765625,22484.9296875,6757.4599609375
2014-04-16,6675.2998046875,22277.23046875,6696.14013671875
2014-04-17,6779.39990234375,22628.83984375,6800.10009765625
2014-04-21,6817.64990234375,22764.830078125,6844.2998046875
2014-04-22,6815.35009765625,22758.369140625,6842.2001953125
2014-04-23,6840.7998046875,22876.5390625,6864.06982421875
2014-04-25,6782.75,22688.0703125,6811.35009765625
2014-04-28,6761.25,22631.609375,6798.9599609375
2014-04-29,6715.25,22466.189453125,6748.669921875
2014-04-30,6696.39990234375,22417.80078125,6715.35986328125
2014-05-02,6694.7998046875,22403.890625,6718.31982421875
2014-05-05,6699.35009765625,22445.119140625,6723.5400390625
2014-05-06,6715.2998046875,22508.419921875,6736.93017578125
2014-05-07,6652.5498046875,22323.900390625,6679.68017578125
2014-05-08,6659.85009765625,22344.0390625,6681.60986328125
2014-05-09,6858.7998046875,22994.23046875,6877.68017578125
2014-05-12,7014.25,23551.0,7028.7099609375
2014-05-13,7108.75,23871.23046875,7137.419921875
2014-05-14,7108.75,23815.119140625,7154.25
2014-05-15,7123.14990234375,23905.599609375,7159.06982421875
2014-05-16,7203.0,24121.740234375,7259.89013671875
2014-05-19,7263.5498046875,24363.05078125,7372.740234375
2014-05-20,7275.5,24376.880859375,7379.06005859375
2014-05-21,7252.89990234375,24298.01953125,7359.4599609375
2014-05-22,7276.39990234375,24374.400390625,7395.9599609375
2014-05-23,7367.10009765625,24693.349609375,7500.52001953125
2014-05-26,7359.0498046875,24716.880859375,7473.490234375
2014-05-27,7318.0,24549.509765625,7422.72998046875
2014-05-28,7329.64990234375,24556.08984375,7438.97021484375
2014-05-29,7235.64990234375,24234.150390625,7345.6298828125
2014-05-30,7229.9501953125,24217.33984375,7345.1201171875
2014-06-02,7362.5,24684.849609375,7482.39990234375
2014-06-03,7415.85009765625,24858.58984375,7539.009765625
2014-06-04,7402.25,24805.830078125,7540.83984375
2014-06-05,7474.10009765625,25019.509765625,7616.85986328125
2014-06-06,7583.39990234375,25396.4609375,7733.60009765625
2014-06-09,7654.60009765625,25580.2109375,7816.22021484375
2014-06-10,7656.39990234375,25583.689453125,7808.68994140625
2014-06-11,7626.85009765625,25473.890625,7753.47998046875
2014-06-12,7649.89990234375,25576.2109375,7774.89013671875
2014-06-13,7542.10009765625,25228.169921875,7644.22998046875
2014-06-16,7533.5498046875,25190.48046875,7644.10986328125
2014-06-17,7631.7001953125,25521.189453125,7750.83984375
2014-06-18,7558.2001953125,25246.25,7672.27978515625
2014-06-19,7540.7001953125,25201.80078125,7645.06005859375
2014-06-20,7511.4501953125,25105.509765625,7615.259765625
2014-06-23,7493.35009765625,25031.3203125,7602.56982421875
2014-06-24,7580.2001953125,25368.900390625,7699.77978515625
2014-06-25,7569.25,25313.740234375,7692.10986328125
2014-06-26,7493.2001953125,25062.669921875,7619.0400390625
2014-06-27,7508.7998046875,25099.919921875,7635.669921875
2014-06-30,7611.35009765625,25413.779296875,7742.66015625
2014-07-01,7634.7001953125,25516.349609375,7771.39990234375
2014-07-02,7725.14990234375,25841.2109375,7868.10009765625
2014-07-03,7714.7998046875,25823.75,7854.39990234375
2014-07-04,7751.60009765625,25962.060546875,7888.5
2014-07-07,7787.14990234375,26100.080078125,7916.3701171875
2014-07-08,7623.2001953125,25582.109375,7718.14013671875
2014-07-09,7585.0,25444.810546875,7669.509765625
2014-07-10,7567.75,25372.75,7669.0
2014-07-11,7459.60009765625,25024.349609375,7533.81005859375
2014-07-14,7454.14990234375,25006.98046875,7541.22998046875
2014-07-15,7526.64990234375,25228.650390625,7627.97021484375
2014-07-16,7624.39990234375,25549.720703125,7723.72021484375
2014-07-17,7640.4501953125,25561.16015625,7749.33984375
2014-07-18,7663.89990234375,25641.560546875,7759.4599609375
2014-07-21,7684.2001953125,25715.169921875,7776.580078125
2014-07-22,7767.85009765625,26025.80078125,7852.240234375
2014-07-23,7795.75,26147.330078125,7871.7099609375
2014-07-24,7830.60009765625,26271.849609375,7904.68994140625
2014-07-25,7790.4501953125,26126.75,7847.52978515625
2014-07-28,7748.7001953125,25991.23046875,7810.89990234375
2014-07-30,7791.39990234375,26087.419921875,7857.240234375
2014-07-31,7721.2998046875,25894.970703125,7799.72021484375
2014-08-01,7602.60009765625,25480.83984375,7691.18994140625
2014-08-04,7683.64990234375,25723.16015625,7777.330078125
2014-08-05,7746.5498046875,25908.009765625,7831.85009765625
2014-08-06,7672.0498046875,25665.26953125,7763.27978515625
2014-08-07,7649.25,25589.009765625,7746.08984375
2014-08-08,7568.5498046875,25329.140625,7645.9501953125
2014-08-11,7625.9501953125,25519.240234375,7702.1201171875
2014-08-12,7727.0498046875,25880.76953125,7800.68017578125
2014-08-13,7739.5498046875,25918.94921875,7787.91015625
2014-08-14,7791.7001953125,26103.23046875,7851.1201171875
2014-08-18,7874.25,26390.9609375,7947.27978515625
2014-08-19,7897.5,26420.669921875,7982.72998046875
2014-08-20,7875.2998046875,26314.2890625,7965.6201171875
2014-08-21,7891.10009765625,26360.109375,7982.64013671875
2014-08-22,7913.2001953125,26419.55078125,8002.759765625
2014-08-25,7906.2998046875,26437.01953125,7981.0400390625
2014-08-26,7904.75,26442.810546875,7975.97998046875
2014-08-27,7936.0498046875,26560.150390625,8003.93994140625
2014-08-28,7954.35009765625,26638.109375,8016.740234375
2014-09-01,8027.7001953125,26867.55078125,8114.9501953125
2014-09-02,8083.0498046875,27019.390625,8167.330078125
2014-09-03,8114.60009765625,27139.939453125,8203.490234375
2014-09-04,8095.9501953125,27085.9296875,8181.14013671875
2014-09-05,8086.85009765625,27026.69921875,8173.68017578125
2014-09-08,8173.89990234375,27319.849609375,8264.2197265625
2014-09-09,8152.9501953125,27265.3203125,8258.490234375
2014-09-10,8094.10009765625,27057.41015625,8199.26953125
2014-09-11,8085.7001953125,26995.869140625,8194.169921875
2014-09-12,8105.5,27061.0390625,8208.259765625
2014-09-15,8042.0,26816.560546875,8146.60986328125
2014-09-16,7932.89990234375,26492.509765625,8012.35009765625
2014-09-17,7975.5,26631.2890625,8050.89013671875
2014-09-18,8114.75,27112.2109375,8200.8603515625
2014-09-19,8121.4501953125,27090.419921875,8190.8798828125
2014-09-22,8146.2998046875,27206.740234375,8214.0703125
2014-09-23,8017.5498046875,26775.689453125,8079.8798828125
2014-09-24,8002.39990234375,26744.689453125,8059.2001953125
2014-09-25,7911.85009765625,26468.359375,7951.93994140625
2014-09-26,7968.85009765625,26626.3203125,8021.169921875
2014-09-29,7958.89990234375,26597.109375,8014.10009765625
2014-09-30,7964.7998046875,26630.509765625,8015.7099609375
2014-10-01,7945.5498046875,26567.990234375,7996.7099609375
2014-10-07,7852.39990234375,26271.970703125,7902.18994140625
2014-10-08,7842.7001953125,26246.7890625,7899.7099609375
2014-10-09,7960.5498046875,26637.279296875,8021.35009765625
2014-10-10,7859.9501953125,26297.380859375,7916.43994140625
2014-10-13,7884.25,26384.0703125,7945.56982421875
2014-10-14,7864.0,26349.330078125,7932.14990234375
2014-10-16,7748.2001953125,25999.33984375,7799.830078125
2014-10-17,7779.7001953125,26108.529296875,7837.64013671875
2014-10-20,7879.39990234375,26429.849609375,7941.8798828125
2014-10-21,7927.75,26575.650390625,7993.27001953125
2014-10-22,7995.89990234375,26787.23046875,8062.3701171875
2014-10-27,7991.7001953125,26752.900390625,8058.2099609375
2014-10-28,8027.60009765625,26880.8203125,8090.16015625
2014-10-29,8090.4501953125,27098.169921875,8149.2900390625
2014-10-30,8169.2001953125,27346.330078125,8230.6904296875
2014-10-31,8322.2001953125,27865.830078125,8383.91015625
2014-11-03,8324.150390625,27860.380859375,8389.169921875
2014-11-05,8338.2998046875,27915.880859375,8400.9501953125
2014-11-07,8337.0,27868.630859375,8409.0595703125
2014-11-10,8344.25,27874.73046875,8411.6298828125
2014-11-11,8362.650390625,27910.060546875,8433.83984375
2014-11-12,8383.2998046875,28008.900390625,8463.58984375
2014-11-13,8357.849609375,27940.640625,8432.4697265625
2014-11-14,8389.900390625,28046.66015625,8467.7998046875
2014-11-17,8430.75,28177.880859375,8509.5302734375
2014-11-18,8425.900390625,28163.2890625,8515.8603515625
2014-11-19,8382.2998046875,28032.849609375,8462.2001953125
2014-11-20,8401.900390625,28067.560546875,8474.7197265625
2014-11-21,8477.349609375,28334.630859375,8544.740234375
2014-11-24,8530.150390625,28499.5390625,8588.8896484375
2014-11-25,8463.099609375,28338.05078125,8510.9501953125
2014-11-26,8475.75,28386.189453125,8526.1796875
2014-11-27,8494.2001953125,28438.91015625,8547.1396484375
2014-11-28,8588.25,28693.990234375,8644.3701171875
2014-12-01,8555.900390625,28559.619140625,8616.58984375
2014-12-02,8524.7001953125,28444.009765625,8597.7900390625
2014-12-03,8537.650390625,28442.7109375,8616.41015625
2014-12-04,8564.400390625,28562.8203125,8644.1298828125
2014-12-05,8538.2998046875,28458.099609375,8612.669921875
2014-12-08,8438.25,28119.400390625,8512.900390625
2014-12-09,8340.7001953125,27797.009765625,8405.1298828125
2014-12-10,8355.650390625,27831.099609375,8433.51953125
2014-12-11,8292.900390625,27602.009765625,8365.009765625
2014-12-12,8224.099609375,27350.6796875,8290.009765625
2014-12-15,8219.599609375,27319.560546875,8273.75
2014-12-16,8067.60009765625,26781.439453125,8107.91015625
2014-12-17,8029.7998046875,26710.130859375,8075.47021484375
2014-12-18,8159.2998046875,27126.5703125,8224.83984375
2014-12-19,8225.2001953125,27371.83984375,8281.669921875
2014-12-22,8324.0,27701.7890625,
2014-12-23,8267.0,27506.4609375,
2014-12-24,8174.10009765625,27208.609375,
2014-12-26,8200.7001953125,,
2014-12-29,8246.2998046875,,
2014-12-30,8248.25,27403.5390625,8334.3701171875
2014-12-31,8282.7001953125,27499.419921875,
2015-01-02,8395.4501953125,27887.900390625,
2015-01-05,8378.400390625,27842.3203125,
2015-01-06,8127.35009765625,26987.4609375,
2015-01-07,8102.10009765625,26908.8203125,
2015-01-08,8234.599609375,27274.7109375,8331.66015625
2015-01-09,8284.5,27458.380859375,8371.2197265625
2015-01-12,8323.0,27585.26953125,8417.259765625
2015-01-13,8299.400390625,27425.73046875,8391.0595703125
2015-01-14,8277.5498046875,27346.8203125,8373.1396484375
2015-01-15,8494.150390625,28075.55078125,8577.2099609375
2015-01-16,8513.7998046875,28121.890625,8605.7099609375
2015-01-19,8550.7001953125,28262.009765625,8648.6201171875
2015-01-20,8695.599609375,28784.669921875,8771.8203125
2015-01-21,8729.5,28888.859375,8798.48046875
2015-01-22,8761.400390625,29006.01953125,8836.0400390625
2015-01-23,8835.599609375,29278.83984375,8911.400390625
2015-01-27,8910.5,29571.0390625,8983.7998046875
2015-01-28,8914.2998046875,29559.1796875,8992.0302734375
2015-01-29,8952.349609375,29681.76953125,9019.259765625
2015-01-30,8808.900390625,29182.94921875,8903.099609375
2015-02-02,8797.400390625,29122.26953125,8895.2900390625
2015-02-03,8756.5498046875,29000.140625,8849.75
2015-02-04,8723.7001953125,28883.109375,8813.169921875
2015-02-05,8711.7001953125,28850.970703125,8789.0
2015-02-06,8661.0498046875,28717.91015625,8741.2099609375
2015-02-09,8526.349609375,28227.390625,8603.9501953125
2015-02-10,8565.5498046875,28355.619140625,8650.91015625
2015-02-11,8627.400390625,28533.970703125,8727.2900390625
2015-02-12,8711.5498046875,28805.099609375,8813.66015625
2015-02-13,8805.5,29094.9296875,8902.1396484375
2015-02-16,8809.349609375,29135.880859375,8901.2001953125
2015-02-18,8869.099609375,29320.259765625,8954.8603515625
2015-02-19,8895.2998046875,29462.26953125,8983.0595703125
2015-02-20,8833.599609375,29231.41015625,8930.490234375
2015-02-23,8754.9501953125,28975.109375,8848.919921875
2015-02-24,8762.099609375,29004.66015625,8858.2197265625
2015-02-25,8767.25,29007.990234375,8860.669921875
2015-02-26,8683.849609375,28746.650390625,8784.23046875
2015-02-27,8844.599609375,29220.119140625,8945.900390625
2015-03-02,8956.75,29459.140625,9059.6201171875
2015-03-03,8996.25,29593.73046875,9106.669921875
2015-03-04,8922.650390625,29380.73046875,9031.6103515625
2015-03-05,8937.75,29448.94921875,9051.7099609375
2015-03-09,8756.75,28844.779296875,8874.5595703125
2015-03-10,8712.0498046875,28709.869140625,8838.099609375
2015-03-11,8699.9501953125,28659.169921875,8822.8798828125
2015-03-12,8776.0,28930.41015625,8908.23046875
2015-03-13,8647.75,28503.30078125,8770.1103515625
2015-03-16,8633.150390625,28437.7109375,8751.419921875
2015-03-17,8723.2998046875,28736.380859375,8845.0498046875
2015-03-18,8685.900390625,28622.119140625,8819.2001953125
2015-03-19,8634.650390625,28469.669921875,8764.3701171875
2015-03-20,8570.900390625,28261.080078125,8692.240234375
2015-03-23,8550.900390625,28192.01953125,8658.7099609375
2015-03-24,8542.9501953125,28161.720703125,8654.490234375
2015-03-25,8530.7998046875,28111.830078125,8636.4599609375
2015-03-26,8342.150390625,27457.580078125,8467.1796875
2015-03-27,8341.400390625,27458.640625,8457.5302734375
2015-03-30,8492.2998046875,27975.859375,8610.3203125
2015-03-31,8491.0,27957.490234375,8606.599609375
2015-04-01,8586.25,28260.140625,8705.6298828125
2015-04-06,8659.900390625,28504.4609375,8784.48046875
2015-04-07,8660.2998046875,28516.58984375,8803.4501953125
2015-04-08,8714.400390625,28707.75,8861.580078125
2015-04-09,8778.2998046875,28885.2109375,8913.400390625
2015-04-10,8780.349609375,28879.380859375,8925.1904296875
2015-04-13,8834.0,29044.439453125,8979.6796875
2015-04-15,,28799.689453125,8902.7900390625
2015-04-16,8706.7001953125,28666.0390625,8842.900390625
2015-04-17,8606.0,28442.099609375,8744.759765625
2015-04-20,8448.099609375,27886.2109375,8583.8095703125
2015-04-21,8377.75,27676.0390625,8517.25
2015-04-22,8429.7001953125,27890.130859375,8564.26953125
2015-04-23,8398.2998046875,27735.01953125,8535.8095703125
2015-04-24,8305.25,27437.939453125,8435.9697265625
2015-04-27,8213.7998046875,27176.990234375,8331.7001953125
2015-04-28,8285.599609375,27396.380859375,8409.2197265625
2015-04-29,8239.75,27225.9296875,8370.3095703125
2015-04-30,8181.5,27011.310546875,8321.5595703125
2015-05-04,8331.9501953125,27490.58984375,8470.6904296875
2015-05-05,8324.7998046875,27440.140625,8473.330078125
2015-05-06,8097.0,26717.369140625,8229.73046875
2015-05-07,8057.2998046875,26599.109375,8167.5498046875
2015-05-08,8191.5,27105.390625,8308.6796875
2015-05-11,8325.25,27507.30078125,8442.51953125
2015-05-12,8126.9501953125,26877.48046875,8244.0498046875
2015-05-13,8235.4501953125,27251.099609375,8360.75
2015-05-14,8224.2001953125,27206.060546875,8368.4404296875
2015-05-15,8262.349609375,27324.0,8400.7802734375
2015-05-18,8373.650390625,27687.30078125,8511.419921875
2015-05-19,8365.650390625,27645.529296875,8505.669921875
2015-05-20,8423.25,27837.2109375,8553.8798828125
2015-05-21,8421.0,27809.349609375,8550.349609375
2015-05-22,8458.9501953125,27957.5,8581.7802734375
2015-05-25,8370.25,27643.880859375,8505.3203125
2015-05-26,8339.349609375,27531.41015625,8473.330078125
2015-05-27,8334.599609375,27564.66015625,8468.4501953125
2015-05-28,8319.0,27506.7109375,8443.8095703125
2015-05-29,8433.650390625,27828.439453125,8550.509765625
2015-06-01,8433.400390625,27848.990234375,8536.1298828125
2015-06-02,8236.4501953125,27188.380859375,8345.26953125
2015-06-03,8135.10009765625,26837.19921875,8231.0595703125
2015-06-04,8130.64990234375,26813.419921875,8229.51953125
2015-06-05,8114.7001953125,26768.490234375,8215.3095703125
2015-06-08,8044.14990234375,26523.08984375,8131.47998046875
2015-06-09,8022.39990234375,26481.25,8115.35986328125
2015-06-10,8124.4501953125,26840.5,8215.8603515625
2015-06-11,7965.35009765625,26370.98046875,8058.85009765625
2015-06-12,7982.89990234375,26425.30078125,8073.89990234375
2015-06-15,8013.89990234375,26586.55078125,8104.5400390625
2015-06-16,8047.2998046875,26686.509765625,8135.14013671875
2015-06-17,8091.5498046875,26832.66015625,8185.5
2015-06-18,8174.60009765625,27115.830078125,8267.990234375
2015-06-19,8224.9501953125,27316.169921875,8328.169921875
2015-06-22,8353.099609375,27730.2109375,8453.33984375
2015-06-23,8381.5498046875,27804.369140625,8482.240234375
2015-06-24,8360.849609375,27729.669921875,8450.51953125
2015-06-25,8398.0,27895.970703125,8497.01953125
2015-06-26,8381.099609375,27811.83984375,8477.8203125
2015-06-29,8318.400390625,27645.150390625,8408.5400390625
2015-06-30,8368.5,27780.830078125,8464.08984375
2015-07-01,8453.0498046875,28020.869140625,8552.2197265625
2015-07-02,8444.900390625,27945.80078125,8549.91015625
2015-07-03,8484.900390625,28092.7890625,8584.9501953125
2015-07-06,8522.150390625,28208.759765625,8628.5
2015-07-07,8510.7998046875,28171.689453125,8627.4296875
2015-07-08,8363.0498046875,27687.720703125,8481.330078125
2015-07-09,8328.5498046875,27573.66015625,8451.3798828125
2015-07-10,8360.5498046875,27661.400390625,8478.419921875
2015-07-13,8459.650390625,27961.189453125,8579.58984375
2015-07-14,8454.099609375,27932.900390625,8573.1201171875
2015-07-15,8523.7998046875,28198.2890625,8637.4296875
2015-07-16,8608.0498046875,28446.119140625,8721.5
2015-07-17,8609.849609375,28463.310546875,8728.8798828125
2015-07-20,8603.4501953125,28420.119140625,8727.7001953125
2015-07-21,8529.4501953125,28182.140625,8641.16015625
2015-07-22,8633.5,28504.9296875,8743.599609375
2015-07-23,8589.7998046875,28370.83984375,8709.5
2015-07-24,8521.5498046875,28112.310546875,8641.8603515625
2015-07-27,8361.0,27561.380859375,8484.8701171875
2015-07-28,8337.0,27459.23046875,8455.7099609375
2015-07-29,8375.0498046875,27563.4296875,8491.8603515625
2015-07-30,8421.7998046875,27705.349609375,8545.2099609375
2015-07-31,8532.849609375,28114.560546875,8653.3095703125
2015-08-03,8543.0498046875,28187.060546875,8665.009765625
2015-08-04,8516.900390625,28071.9296875,8658.5
2015-08-05,8567.9501953125,28223.080078125,8716.150390625
2015-08-06,8588.650390625,28298.130859375,8742.6796875
2015-08-07,8564.599609375,28236.390625,8722.9296875
2015-08-10,8525.599609375,28101.720703125,8683.3603515625
2015-08-11,8462.349609375,27866.08984375,8612.150390625
2015-08-12,8349.4501953125,27512.259765625,8478.740234375
2015-08-13,8355.849609375,27549.529296875,8482.23046875
2015-08-14,8518.5498046875,28067.310546875,8657.58984375
2015-08-17,8477.2998046875,27878.26953125,8625.0400390625
2015-08-18,8466.5498046875,27831.5390625,8624.2802734375
2015-08-19,8495.150390625,27931.640625,8650.6796875
2015-08-20,8372.75,27607.8203125,8533.2197265625
2015-08-21,8299.9501953125,27366.0703125,8456.8896484375
2015-08-24,7809.0,25741.560546875,7925.52001953125
2015-08-25,7880.7001953125,26032.380859375,8026.68994140625
2015-08-26,7791.85009765625,25714.66015625,7935.10986328125
2015-08-27,7948.9501953125,26231.189453125,8105.93994140625
2015-08-28,8001.9501953125,26392.380859375,8148.06982421875
2015-08-31,7971.2998046875,26283.08984375,8120.97021484375
2015-09-01,7785.85009765625,25696.439453125,7932.60986328125
2015-09-02,7717.0,25453.560546875,7863.77001953125
2015-09-03,7823.0,25764.779296875,7970.9599609375
2015-09-04,7655.0498046875,25201.900390625,7798.18994140625
2015-09-07,7558.7998046875,24893.810546875,7686.5400390625
2015-09-08,7688.25,25317.869140625,7809.64990234375
2015-09-09,7818.60009765625,25719.580078125,7943.22021484375
2015-09-10,7788.10009765625,25622.169921875,7922.77001953125
2015-09-11,7789.2998046875,25610.2109375,7917.919921875
2015-09-14,7872.25,25856.69921875,8007.509765625
2015-09-15,7829.10009765625,25705.9296875,7957.330078125
2015-09-16,7899.14990234375,25963.970703125,8017.8701171875
2015-09-18,7981.89990234375,26218.91015625,8105.2001953125
2015-09-21,7977.10009765625,26192.98046875,8107.2001953125
2015-09-22,7812.0,25651.83984375,7940.27978515625
2015-09-23,7845.9501953125,25822.990234375,7980.27978515625
2015-09-24,7868.5,25863.5,7994.31005859375
2015-09-28,7795.7001953125,25616.83984375,7926.31982421875
2015-09-29,7843.2998046875,25778.66015625,7966.330078125
2015-09-30,7948.89990234375,26154.830078125,8077.41015625
2015-10-01,7950.89990234375,26220.94921875,8083.97021484375
2015-10-05,8119.2998046875,26785.55078125,8251.8798828125
2015-10-06,8152.89990234375,26932.880859375,8287.0302734375
2015-10-07,8177.39990234375,27035.849609375,8309.080078125
2015-10-08,8129.35009765625,26845.810546875,8256.91015625
2015-10-09,8189.7001953125,27079.509765625,8305.1201171875
2015-10-12,8143.60009765625,26904.109375,8272.1396484375
2015-10-13,8131.7001953125,26846.529296875,8256.2099609375
2015-10-14,8107.89990234375,26779.66015625,8234.849609375
2015-10-15,8179.5,27010.140625,8306.7099609375
2015-10-16,8238.150390625,27214.599609375,8363.3701171875
2015-10-19,8275.0498046875,27364.919921875,8397.76953125
2015-10-20,8261.650390625,27306.830078125,8390.099609375
2015-10-21,8251.7001953125,27287.66015625,8373.9501953125
2015-10-23,8295.4501953125,27470.810546875,8411.91015625
2015-10-26,8260.5498046875,27361.9609375,8375.41015625
2015-10-27,8232.900390625,27253.439453125,8354.7998046875
2015-10-28,8171.2001953125,27039.759765625,8296.58984375
2015-10-29,8111.75,26838.140625,8237.76953125
2015-10-30,8065.7998046875,26656.830078125,8193.8701171875
2015-11-02,8050.7998046875,26559.150390625,8181.72021484375
2015-11-03,8060.7001953125,26590.58984375,8194.7197265625
